,area,bbox_area,convex_area,eccentricity,equivalent_diameter,extent,filled_area,major_axis_length,minor_axis_length,orientation,perimeter,solidity,shannon_entropy,num_subregions,proportion_occupied,subregion_mean_area,subregion_std_area,red_color_mean,red_color_std,red_color_median,red_color_shannon_entropy,green_color_mean,green_color_std,green_color_median,green_color_shannon_entropy,blue_color_mean,blue_color_std,blue_color_median,blue_color_shannon_entropy,ratio_r_b,ratio_r_g,ratio_b_g
20180129-IceEdge-sample0127-nettow-20ml_000001_0010.tif,1336,2800,1339,0.5286464735905843,41.24376354997416,0.9823529411764705,1336,45.6291990515321,38.73198501595737,-0.12855996552718604,141.07106781186548,0.9977595220313666,11.268211286513969,2.0,0.7694610778443114,1026.0,0.0,103.02801092503869,34.9896509731121,50.0,9.703792790116292,100.8476739650323,34.70833395388145,45.25,9.703482116531108,100.11743412694554,36.339959524005955,29.25,9.642090922994324,1.0290716279684378,1.0216201016273552,0.992758981844837
20180129-IceEdge-sample0127-nettow-20ml_000001_0011.tif,4657,9462,5111,0.973291886037994,77.00309448218073,0.7572357723577235,4657,171.41731875047546,39.35246788189219,1.4930169249009735,375.1543289325507,0.9111719819996087,13.6160743566343,6.0,0.41507408202705603,1928.0,0.0,141.41370683799903,10.167127282993182,171.0,12.064717006073742,146.4489945924499,11.642299313914041,180.0,12.0487362898561,144.3785650186851,12.932598564634189,180.5,11.981374032310896,0.9794646928351008,0.9656174645072608,0.9858624527978046
20180129-IceEdge-sample0127-nettow-20ml_000001_0012.tif,4527,9825,6513,0.9035411692112004,75.92071798274883,0.6672070744288873,4527,138.7425653712801,59.45136824092634,-1.5031641171256742,425.5218613006979,0.695071395670198,13.713325002678246,14.0,0.09874088800530152,193.0,137.0,239.64047313845137,6.923963457534932,255.0,12.131151580479955,241.23543602101083,9.375374827412909,255.0,12.129148722282489,239.8821290414287,9.262462708520035,255.0,12.124797878925962,0.9989926056436843,0.993388355753752,0.9943900987271859
20180129-IceEdge-sample0127-nettow-20ml_000001_0013.tif,2888,5475,3162,0.6443957838736646,60.63922662101777,0.8587570621468926,2888,71.40696705436198,54.6043466693968,0.7679951595159086,234.2193000900063,0.9133459835547122,12.94251678577385,1.0,0.5041551246537396,1456.0,0.0,182.2392405738799,25.730379859388094,187.0,11.372673062691222,187.43503950192888,29.11863963075366,215.0,11.35812717612393,185.2225147512999,30.94995502096387,205.5,11.342278107658192,0.9838935661713389,0.9722794684395416,0.9881957783533521
20180129-IceEdge-sample0127-nettow-20ml_000001_0014.tif,3142,5254,3155,0.34813941358097494,63.249653355238884,0.9849529780564263,3142,66.6481518954893,62.47882818822982,-1.2873306190617124,220.14213562373095,0.9958795562599049,12.734641715861205,2.0,0.7014640356460853,2203.0,0.0,129.4689820889716,17.85412151810136,70.5,11.164196726654128,130.51364089933807,18.080722271045165,74.5,11.180140189313413,125.73941744410048,18.55203813285736,58.5,11.103715989169766,1.0296610619062962,0.991995788308655,0.9634197358809427
20180129-IceEdge-sample0127-nettow-20ml_000001_0015.tif,1495,3025,1514,0.25852127166463834,43.62903986313552,0.9829059829059829,1495,45.38466783897329,43.84184170953963,0.9731551678132698,153.07106781186548,0.987450462351387,11.930854750740734,11.0,0.42006688963210703,602.0,0.0,132.6085886478194,23.769890326464413,152.0,10.353560027848598,137.94507560815256,25.331756840672277,158.0,10.347447574796128,137.59680692526848,24.26493614306874,158.0,10.337597815519631,0.9637475724261663,0.9613144076596688,0.9974753090579807
20180129-IceEdge-sample0127-nettow-20ml_000001_0016.tif,4102,8208,4264,0.9582703553203759,72.26914011183223,0.7937306501547987,4102,141.17967428078111,40.358112233732726,1.4672866546036383,327.59797974644664,0.9620075046904315,13.569035134844519,4.0,0.22233057045343735,907.0,0.0,228.77596622296255,10.232168114196812,245.0,11.981670150007963,235.1890879183344,8.603129903513864,249.25,11.989120365963771,232.7364007104563,11.178943535158842,249.0,11.981598666389598,0.9829831754920844,0.9727320610316806,0.9895714242969906
20180129-IceEdge-sample0127-nettow-20ml_000001_0017.tif,3162,6716,3731,0.8234434341631902,63.450637825419726,0.7299168975069252,3162,90.68368892099619,51.453777315710184,1.343870404910499,270.3675323681471,0.847493969445189,13.097331926303127,8.0,0.3870967741935484,1152.0,0.0,183.95786374810191,22.965718345222104,207.0,11.534069008110853,189.95680790229025,24.784443683228346,216.0,11.530093212603948,176.0209760522688,24.737143644634425,199.0,11.4727513770689,1.045090578826675,0.9684194306040662,0.926636839164039
20180129-IceEdge-sample0127-nettow-20ml_000001_0018.tif,2210,4050,2210,0.852386356061616,53.04582352895192,1.0,2210,75.04665215717488,39.242833740697165,-0.0,194.0,1.0,12.565352435107004,1.0,0.6882352941176471,1521.0,0.0,139.56380090497737,8.30201232512733,132.0,11.034863980491808,139.0479638009049,6.911362992225777,130.5,11.028944241710088,102.61945701357462,6.930952169383707,74.5,10.892001026207826,1.3600130517794078,1.0037097781943147,0.7380148130792461
20180129-IceEdge-sample0127-nettow-20ml_000001_0019.tif,3741,6764,3857,0.6890301599662023,69.01586148744536,0.8541095890410959,3741,82.56142930111784,59.834964851010426,1.0895670215542583,241.49747468305833,0.9699248120300752,13.073927150910498,3.0,0.6605185779203422,2469.0,0.0,123.35214986477467,14.624478607316954,96.0,11.512517458329906,127.21235140143726,15.542034266465627,101.25,11.513610287653236,127.75105963780179,17.43396508424485,96.75,11.441574675069193,0.9655665496200279,0.9696554501655177,1.004234716444039
20180129-IceEdge-sample0127-nettow-20ml_000001_0020.tif,1807,3528,1813,0.5531083798535504,47.966069855017714,0.9611702127659575,1807,53.294561004939766,44.40019487287895,1.298839418585796,161.79898987322335,0.9966905681191396,11.94684755683703,1.0,0.6762589928057554,1222.0,0.0,133.96915192185827,7.529638525004132,70.5,10.398875641869743,135.76366196864842,11.757533510656586,79.5,10.367155125369456,133.51635072493102,10.876920453110753,82.5,10.31950591355578,1.0033913539013668,0.9867821033937303,0.9834468869568621
20180129-IceEdge-sample0127-nettow-20ml_000001_0021.tif,3278,5616,3360,0.5124600417968989,64.60401866480028,0.9441244239631337,3278,70.7680204157416,60.76928269043028,0.3259876797660218,228.76955262170048,0.9755952380952381,13.14439435922485,1.0,0.6964612568639414,2283.0,0.0,158.7193615847803,8.255965910112458,134.75,11.593777082209366,159.9243754942643,7.574231169190991,134.0,11.582205571297719,149.4249260418088,9.841684575419071,135.0,11.500633706004196,1.062201372884541,0.9924651016722137,0.9343474100179802
20180129-IceEdge-sample0127-nettow-20ml_000001_0022.tif,1400,2856,1400,0.4842742776412873,42.22008245644752,1.0,1400,46.17358552246078,40.39801975344831,-0.0,146.0,1.0,11.541253941829286,2.0,0.8085714285714286,1131.0,0.0,72.81428571428572,10.8538007783562,40.5,9.991688974542324,77.31071428571427,11.155803621708035,39.0,9.960209539712634,78.08857142857143,14.55943031506842,33.5,9.921388016121364,0.9324576488236801,0.9418395158682499,1.010061440384349
20180129-IceEdge-sample0127-nettow-20ml_000001_0023.tif,5228,11610,7770,0.8502002143902604,81.58735404384328,0.6252092800765368,5228,126.42210105006957,66.5561149443688,-1.3916228101346801,536.9188309203679,0.6728442728442728,13.914133341027235,25.0,0.11151491966335118,428.0,0.0,180.8481990902732,11.975667575934448,186.0,12.331525546852031,186.6295742496449,12.667343116123911,191.0,12.331606448285328,196.8495796926285,13.752957233786695,205.0,12.32726323160489,0.9187126504037209,0.9690221917795395,1.0547609106652778
20180129-IceEdge-sample0127-nettow-20ml_000001_0024.tif,1560,3240,1560,0.9294477425119747,44.56740613707347,1.0,1560,75.04665215717488,27.688746209726922,-1.5707963267948966,174.0,1.0,12.178088623311595,11.0,0.1967948717948718,118.5,27.5,243.73333333333332,6.629214994416828,255.0,10.60096695865536,245.78782051282056,6.637198933098039,255.0,10.602709799340616,228.6352564102564,17.246611841460137,250.0,10.576794445880262,1.0660356462958862,0.9916412164964046,0.9302139379128859
20180129-IceEdge-sample0127-nettow-20ml_000001_0025.tif,2128,5320,2251,0.790943777695846,52.05241350020599,0.806060606060606,2128,67.82329845513681,41.500318752057915,-0.27202523843915966,186.5685424949238,0.9453576188360728,12.55525290386345,4.0,0.29699248120300753,618.0,0.0,192.64282557987198,24.757159599688464,212.0,10.981783273268471,195.15476167093308,27.473524466113005,219.75,10.96383440529332,200.34463067488443,27.99062603245637,222.0,10.966349883776653,0.9615572173356081,0.987128491923263,1.0265936068354942
20180129-IceEdge-sample0127-nettow-20ml_000001_0026.tif,6582,13570,7992,0.5348752544549782,91.54486705133631,0.6518122400475341,6582,108.83198440275612,91.95552175484988,-1.03567149994777,413.8772003600252,0.8235735735735735,14.245032051469158,26.0,0.13780006077180187,132.0,22.565460332109335,235.4124067395661,14.700496706340715,254.5,12.664328111038202,237.6311616679741,15.672986191512756,255.0,12.66439743059508,232.97501230225146,16.724741285036878,255.0,12.651572495196504,1.0104620423161625,0.9906630304172476,0.9804059815512396
20180129-IceEdge-sample0127-nettow-20ml_000001_0027.tif,1644,3403,1668,0.9301410087632421,45.751566219579935,0.9814925373134329,1644,77.36470108180485,28.40851457865885,1.5683604629173438,180.14213562373095,0.9856115107913669,12.251582644795047,9.0,0.11739659367396593,66.5,5.5,156.4238301747234,4.851473205535042,160.0,10.673501549749291,163.1013123414946,3.7582005148611803,167.0,10.673332037640098,157.44216178670612,8.65961936577234,166.0,10.653567155051196,0.9935320272509831,0.9590592983532212,0.9653028508873087
20180129-IceEdge-sample0127-nettow-20ml_000001_0028.tif,1795,3422,1796,0.220448185822912,47.806537029988036,0.9939091915836102,1795,49.41556816464599,48.19988027389789,-0.1462452602418601,163.07106781186548,0.9994432071269488,12.086324915784948,1.0,0.724233983286908,1300.0,0.0,137.38312545839486,15.059442307704463,101.0,10.518179560620439,139.55442656228246,17.102112733331627,110.0,10.527722765809612,135.1330558031494,19.77024071327652,100.0,10.457414971375904,1.0166507716551838,0.9844411878764837,0.9683179468538046
20180129-IceEdge-sample0127-nettow-20ml_000001_0029.tif,16822,32560,22283,0.8282024958642993,146.35038647552287,0.6247029114676174,16822,227.10557711294413,127.27654373647424,-1.3761858406453198,875.848809129029,0.7549252793609478,15.549896103749035,20.0,0.32950897634050647,1838.6666666666667,1665.9180318637796,218.50838511996503,17.08772338785852,240.0,13.984647060380075,218.48811909918035,17.216788297900827,243.0,13.982749837328887,213.60948310676434,28.08795581035445,254.0,13.926846222487768,1.0229339163315712,1.000092755710783,0.9776709323484934
20180129-IceEdge-sample0127-nettow-20ml_000001_0030.tif,1875,3712,1887,0.5448622340051987,48.860251190292,0.9300595238095238,1875,54.38233164558109,45.600976108351794,-1.1301936663680552,168.97056274847716,0.9936406995230525,12.006886553194523,2.0,0.7056,1322.0,0.0,116.41623593878892,13.881448365223818,76.5,10.455269783568783,118.6989499570247,14.437650012834178,67.25,10.430703994967475,116.61287233268877,15.774998253800954,44.25,10.379942394675204,0.9983137676830491,0.9807688777443925,0.9824254753298897
20180129-IceEdge-sample0127-nettow-20ml_000001_0031.tif,2410,7304,2824,0.4406007491559501,55.39410891793226,0.6382415254237288,2410,63.498475829577764,57.00278298632924,1.3544831973139506,224.75230867899737,0.853399433427762,12.746515281522385,3.0,0.26016597510373446,625.0,0.0,194.71571245598855,21.088028143015634,215.0,11.170854857631895,202.14403808829957,22.63649516435365,223.0,11.158382098207808,201.90446044271687,22.5405216012256,220.0,11.15628449051582,0.9643952987914902,0.9632523140303242,0.9988148171578622
20180129-IceEdge-sample0127-nettow-20ml_000001_0032.tif,7607,19497,9383,0.8782856071691103,98.41510664933703,0.6178525016244314,7607,150.3058315698871,71.86668531323997,-1.3433813792058529,501.30360723121805,0.810721517638282,14.451036485485075,31.0,0.1354016037859866,131.66666666666666,59.32303281375812,179.0348764453216,9.839677559854705,186.5,12.868594230128348,184.367836383978,9.375685878931847,192.0,12.8726702056572,191.1896865706765,12.483712580423045,203.0,12.858570710733355,0.9364253880877529,0.9710743476560111,1.0370013030499032
20180129-IceEdge-sample0127-nettow-20ml_000001_0033.tif,3990,11076,5607,0.9916988314182887,71.27570261662314,0.562605752961083,3990,242.37146904694222,31.16469969056963,-1.5200848603554133,472.9533188057741,0.7116104868913857,13.530207151972936,5.0,0.20852130325814536,788.0,0.0,243.03158585305152,11.067471935914451,255.0,11.948947923434773,241.8667785375795,12.070250407849553,255.0,11.943680749375806,241.13517991316348,12.414928191547054,255.0,11.943098655016055,1.007864493022424,1.0048159045343676,0.9969752000302003
20180129-IceEdge-sample0127-nettow-20ml_000001_0034.tif,3868,8137,4970,0.715441210678453,70.17756449917317,0.7057106367451195,3868,95.17175738469741,66.49393133088364,-0.5058783562630733,336.8528137423857,0.7782696177062374,13.45219203185304,12.0,0.16158221302998965,298.5,49.5,225.81415368971224,16.603373373139494,249.0,11.865516612934496,228.82247253675007,17.027779911932793,252.0,11.866644163810907,227.87573750682873,19.386921395961167,252.0,11.869585971105671,0.9909530350195588,0.9868530445734316,0.995862578445964
20180129-IceEdge-sample0127-nettow-20ml_000001_0035.tif,1710,3306,1713,0.24474909916582097,46.66090035026251,0.9930313588850174,1710,48.37915191558457,46.907770020977786,0.31009876279311566,160.2426406871193,0.9982486865148862,11.977398786226388,1.0,0.7181286549707603,1228.0,0.0,103.2200333149948,7.940701870158569,71.0,10.392878987146435,109.58864870509606,9.361051429700801,87.0,10.398329960991463,113.94592541782848,12.209945796278959,98.0,10.389766878256648,0.9058685770157827,0.9418861764849454,1.0397602923680342
20180129-IceEdge-sample0127-nettow-20ml_000001_0036.tif,1989,3780,1994,0.7080428575331337,50.323686813251655,0.9692982456140351,1989,60.867775139019415,42.98296414523636,-0.02490599635684619,172.38477631085024,0.9974924774322969,12.48850788872849,3.0,0.5686274509803921,1127.0,0.0,212.53057723732283,14.80409552853358,217.25,10.93405487746461,212.21735594076745,13.642566518312119,211.5,10.93001802336415,181.24344554657742,21.07521722106825,156.25,10.850617869078498,1.1726249001523479,1.0014759457122009,0.8540462901496367
20180129-IceEdge-sample0127-nettow-20ml_000001_0037.tif,5752,15276,8650,0.9572344321348548,85.57846610752414,0.5181981981981982,5752,204.01030920995967,59.022915669326395,1.4046846801997679,518.2497833620557,0.664971098265896,14.061920238670343,16.0,0.16116133518776077,211.25,190.78309018359045,203.23635447423078,4.903047068372319,210.0,12.479392508945729,208.13254067640574,4.47212038347623,215.0,12.480867002868994,222.43690469954996,7.128995529508416,231.25,12.474063256808407,0.9136809143642161,0.9764756333331495,1.0687271869005046
20180129-IceEdge-sample0127-nettow-20ml_000001_0038.tif,4184,7353,4184,0.9847312885077686,72.98790485533833,0.9997610513739545,4184,178.93288642614044,31.148864560446473,-1.5706730020104211,359.4142135623731,1.0,13.528107114213487,18.0,0.25884321223709367,149.85714285714286,30.418173944575454,139.63859330633528,14.657972667538928,150.0,11.947882372456403,141.74118760570374,14.196805337447868,147.0,11.961989344106,137.89793014631724,16.622805412348427,148.0,11.91925405200346,1.0126228374724051,0.9851659610386682,0.9728853869202952
20180129-IceEdge-sample0127-nettow-20ml_000001_0039.tif,8984,19877,12064,0.6634589766066715,106.9522513549888,0.5751232315472761,8984,146.31703956775127,109.47626155194145,-0.5145294623532217,584.9604614807105,0.7446949602122016,14.636197397629628,11.0,0.39392252894033836,586.8333333333334,513.4885317338861,199.49859305959288,16.191259161719902,234.0,13.066345295736445,199.67475780078775,16.586150859466336,236.5,13.051574612994662,202.13338216618786,16.640256433111706,248.0,13.035997470873285,0.9869650966190793,0.999117741555642,1.012313145599771
20180129-IceEdge-sample0127-nettow-20ml_000001_0040.tif,2797,5808,2911,0.8273826545827291,59.676218099208086,0.7769444444444444,2797,80.6462171627478,45.294030361055974,0.457863279948757,219.1543289325507,0.960838199931295,12.827053949105357,2.0,0.5795495173400071,1583.0,0.0,172.22857847185153,12.4110169939746,168.75,11.300227253973704,172.352438097044,12.749888935949652,180.5,11.271439503290964,159.0639650986018,12.558106316135465,191.5,11.150467777969054,1.082763015275579,0.9992813584387896,0.9228994196707561
20180129-IceEdge-sample0127-nettow-20ml_000001_0041.tif,5201,9348,5628,0.7692485599697956,81.37640242826897,0.8041125541125541,5201,104.58480829397196,66.82442647054832,0.07169207081387356,315.48023074035524,0.9241293532338308,13.70092179173853,4.0,0.52143818496443,2702.0,0.0,162.58969883917416,26.617300688233193,179.5,12.132087813053792,169.20972529194003,28.102943152495506,183.0,12.12437052855879,167.0156703422648,29.408822457906226,163.5,12.092180697651976,0.9734996632709942,0.9608767968782868,0.9870335174536228
20180129-IceEdge-sample0127-nettow-20ml_000001_0042.tif,1425,3010,1434,0.8683075200939077,42.59537945889914,0.977366255144033,1425,61.54108885249885,30.525996136035,-0.03645736881209321,155.8994949366117,0.9937238493723849,11.979394436358664,3.0,0.4378947368421053,621.0,0.0,189.58734831697797,18.743239203610568,202.5,10.416157663975564,190.55622243325948,20.45335803117325,205.5,10.395728253960689,189.90227313495836,24.460634436447048,213.5,10.371412827249694,0.998341647981451,0.9949155472127348,0.9965682081122795
