,area,bbox_area,convex_area,eccentricity,equivalent_diameter,extent,filled_area,major_axis_length,minor_axis_length,orientation,perimeter,solidity,shannon_entropy,num_subregions,proportion_occupied,subregion_mean_area,subregion_std_area,red_color_mean,red_color_std,red_color_median,red_color_shannon_entropy,green_color_mean,green_color_std,green_color_median,green_color_shannon_entropy,blue_color_mean,blue_color_std,blue_color_median,blue_color_shannon_entropy,ratio_r_b,ratio_r_g,ratio_b_g
20180129-IceEdge-sample0127-10m-200ml_000001_0000.tif,125205,182268,134085,0.8188621980546661,399.2692790568366,0.743374023321538,125205,531.5945035927141,305.1300126998602,0.18551717864604791,1739.5687219636732,0.9337733527240184,18.494322179089664,558.0,0.20927279262010304,189.75,383.1128511689072,228.44602478069706,9.556071014868042,253.0,16.907382684223382,230.70739624470508,10.245539927900253,255.0,16.907010441721177,235.6281004819492,10.193062890114726,255.0,16.91390992197736,0.9695194431964521,0.9901980972399799,1.021328766729372
20180129-IceEdge-sample0127-10m-200ml_000001_0001.tif,19869,37845,21167,0.980985697961463,159.05343917797862,0.6678879962351676,19869,381.8271147153061,74.10502019067532,-0.0028043689868771315,928.7178207935912,0.9386781310530543,15.83101748754224,143.0,0.11731843575418995,150.28571428571428,64.03729780529532,158.636667553748,10.20795232583235,171.0,14.246970919791668,165.3074150742637,11.005392657146487,178.0,14.246473686084949,177.92274768271497,11.39150537576123,190.0,14.249579359761182,0.8916041912563123,0.959646410794586,1.0763143782920075
20180129-IceEdge-sample0127-10m-200ml_000001_0002.tif,7626,35235,16554,0.9966402809373055,98.5379356803782,0.2800073434918304,7626,475.52473834395937,38.94704490232288,1.4515268152904433,942.4335495461293,0.4606741573033708,14.464992574935778,2.0,0.17768161552583267,1354.0,0.0,235.5204843442245,6.79789148022929,255.0,12.877539235636823,238.80069868370933,4.113137783926203,255.0,12.884654718837075,241.0226756175255,8.464887095860405,255.0,12.878404668836607,0.9771714787448783,0.9862637992369132,1.0093047338054868
20180129-IceEdge-sample0127-10m-200ml_000001_0003.tif,12653,41184,29899,0.981113354014536,126.92635644157605,0.3783791866028708,12653,483.3414546437944,93.49451378955365,-1.5637831182544693,1089.4650788387053,0.4231914110839827,15.121599573859239,10.0,0.28586106061803523,1804.5,1711.5,167.89550839643155,7.77612594372485,176.0,13.54295022830161,174.09148550475805,7.703457131255463,183.5,13.54134464515434,179.32477212303237,9.019166358425501,193.5,13.52801157053435,0.9362650034834041,0.9644096488098658,1.030060554673889
20180129-IceEdge-sample0127-10m-200ml_000001_0004.tif,1723,3621,1788,0.8045981448173858,46.837930521946475,0.8950649350649351,1723,62.36798249715024,37.03533609144726,-1.3840407947648534,170.72792206135784,0.9636465324384788,12.014134232426063,1.0,0.6633778293673824,1143.0,0.0,109.80846892550133,12.743096589461308,117.0,10.438954010199584,117.64791880997831,12.602442172677225,139.0,10.42941560549956,115.212920229526,13.05919341071522,126.0,10.42150282379313,0.9530916212065628,0.9333651630749283,0.9793026633613022
20180129-IceEdge-sample0127-10m-200ml_000001_0005.tif,4108,9603,5134,0.5619068703173358,72.32197487466757,0.6261240664532846,4108,88.0892358607632,72.86746004927114,1.2733218472041772,330.69343417595167,0.8001558239189716,13.523721254451218,6.0,0.2855404089581305,1145.0,0.0,216.15818086916215,19.733552299252946,237.5,11.943802579356584,222.21172805507857,21.22528004434977,246.5,11.944546541107318,210.11912407034026,19.066842346724982,236.0,11.928499925404294,1.028741109718315,0.97275775118217,0.9455807121857179
20180129-IceEdge-sample0127-10m-200ml_000001_0006.tif,2092,3828,2093,0.5430055633125551,51.61024246780827,0.9961904761904762,2092,57.54005439838807,48.318057985123836,-0.0218161140540228,177.6568542494924,0.9995222169135213,12.235957310832577,2.0,0.6935946462715105,1450.0,0.0,118.91612797236996,19.217630721672563,61.0,10.676022096361747,123.29399761599119,20.864707095482437,55.25,10.642599804379776,121.64472672534997,19.168423509397226,55.0,10.635510070301594,0.9775691160115748,0.9644924349256933,0.9866232669673182
20180129-IceEdge-sample0127-10m-200ml_000001_0007.tif,4894,8360,5081,0.6187437651187373,78.93816777664583,0.8604078762306611,4894,89.80859658350013,70.55299289673775,-0.6348788250394972,279.88225099390854,0.963196221216296,13.760964857533807,19.0,0.2846342460155292,1312.0,0.0,210.67373496970217,22.900439025092844,235.5,12.188727354972247,215.30515167263263,26.210505133212592,244.0,12.17602007969634,208.33995813250797,25.62707686164415,234.5,12.163498845632725,1.0112017726129612,0.9784890576609497,0.9676496661319322
20180129-IceEdge-sample0127-10m-200ml_000001_0008.tif,1275,3003,1275,0.9740589798155537,40.29119531035698,1.0,1275,86.59484203269076,19.595917942265423,-1.5707963267948966,180.0,1.0,11.727745310742298,1.0,0.9537254901960784,1216.0,0.0,128.20235294117646,6.320258877483686,128.0,10.222228036591787,119.11450980392158,9.071166754120656,118.0,10.216317335583621,111.09254901960786,6.2539871705172025,65.0,9.980218134674468,1.154013964685865,1.0762950135312204,0.9326533702945263
20180129-IceEdge-sample0127-10m-200ml_000001_0009.tif,18126,28167,20006,0.8934316719948118,151.9168851308819,0.7953139397130446,18126,231.62072914209415,104.04382720623148,1.5555270676960127,629.7056274847714,0.9060281915425372,15.59857952817086,25.0,0.41343925852366764,415.3888888888889,267.24024540744625,189.49659164296494,11.699386483643611,228.0,14.049044159308702,191.23130950435572,14.33765656285324,233.0,14.02189630078814,191.31168881550477,18.92746181065158,244.0,13.969886436680671,0.9905123561253476,0.9909286932883171,1.000420325057426
