,area,bbox_area,convex_area,eccentricity,equivalent_diameter,extent,filled_area,major_axis_length,minor_axis_length,orientation,perimeter,solidity,shannon_entropy,num_subregions,proportion_occupied,subregion_mean_area,subregion_std_area,blue_color_std,blue_color_median,blue_color_mean,blue_color_shannon_entropy,red_color_std,red_color_median,red_color_mean,red_color_shannon_entropy,green_color_std,green_color_median,green_color_mean,green_color_shannon_entropy,ratio_r_b,ratio_r_g,ratio_b_g
Phaeo-20180120-PhaeoEx-T0-concentrated-net1_000037_002.tif,115352,207770,137643,0.9106425643005092,383.23716934072365,0.6033748653087698,115352,661.6261711685681,273.38063545085384,-0.0323645487231893,2281.2600640985715,0.8380520622189287,18.29873178692079,244.0,0.47689680282959984,1674.7096774193549,5506.9411636796085,10.027095273455,174.25,158.37651810934852,16.72186327438445,8.633236537464754,155.0,142.65644545563646,16.716648027519174,9.296761477796487,165.0,149.46949673660825,16.706034882255494,0.9007424027161754,0.9544184503880575,1.0595908969201657
Phaeo-20180120-PhaeoEx-AB12-1-T1-200ml_000012_010.tif,4527,8500,5116,0.5259471900009691,75.92071798274883,0.781055900621118,4527,85.9568098457077,73.10774754700351,-1.5702000124907405,307.71067811865476,0.8848709929632526,13.718778519678605,15.0,0.14777998674618953,75.83333333333333,10.41499986664533,13.957216045335045,255.0,246.8681466858596,12.135295815490343,14.391763684209849,255.0,245.60348005193583,12.133834288895445,15.364885870970209,255.0,245.8600906825193,12.1323256792986,0.9948771574992497,0.9989562737495495,1.004100120521968
Phaeo-20180120-PhaeoEx-T0-concentrated-net1_000063_00d.tif,10654,22040,14940,0.6852551403441753,116.46928397482499,0.6072731418148655,10654,161.87141291360496,117.89145039971297,-0.5803955878192764,706.5168106668145,0.7131191432396252,14.945789079139455,30.0,0.10925474000375446,80.42857142857143,16.45649800323909,16.67960517899568,253.0,242.34459438241865,13.364409557091626,16.850276646502177,241.75,231.39339124723097,13.360540300764045,17.44479849090774,246.0,235.19385774387612,13.358230661211355,0.9548114404486913,0.9838411320214671,1.030403585821232
Phaeo-20180120-PhaeoEx-AB12-1-T1-200ml_000060_00c.tif,8434,13340,9636,0.27820925023502385,103.62674519783182,0.851919191919192,8434,113.10311785945827,108.63786226777991,0.9036502034164137,459.86500705120545,0.8752594437525945,14.586463841731815,17.0,0.23310410244249466,153.75,128.74919093596927,15.877356324502879,255.0,233.53123932913834,13.008723504857272,15.277351067831136,253.0,226.29608851983917,12.999674297387058,16.622727656771755,255.0,228.8743372024285,12.996302944918657,0.9690184883611996,0.9887350905562252,1.02034698246921
Phaeo-20180120-PhaeoEx-T0-concentrated-net1_000079_00e.tif,2704,5183,2931,0.5639136476776577,58.67571668896666,0.8625199362041467,2704,66.88695077628039,55.23750200620379,-0.8720956981611286,220.90559159102156,0.9225520300238826,12.926312190616953,6.0,0.29289940828402367,132.0,72.5993572056025,18.798245819430033,255.0,226.22952385309387,11.350159145559008,17.748575923452425,255.0,218.0732653425902,11.32787480123277,17.41932554185063,255.0,222.24319464740444,11.346084580764524,0.9639469757457471,0.981237088895208,1.0179367886247939
Phaeo-20180120-PhaeoEx-T0-concentrated-net1_000077_00a.tif,11746,22201,14435,0.6952317905451534,122.29256597381224,0.6640284922833399,11746,154.46060554779513,111.0240610386817,-0.7688674713658881,604.8599564173221,0.8137166608936612,15.066619461437584,21.0,0.22016005448663375,213.16666666666666,124.12146828364902,14.287370020574743,200.0,186.61563172148453,13.487815235142667,14.99992939538239,184.0,167.68435236186556,13.475808102865965,14.242911536551887,194.5,179.55991515304618,13.484800517495263,0.8985546967047592,0.9338629516445327,1.039294497117714
Phaeo-20180120-PhaeoEx-AB12-2-T1-200ml_000007_002.tif,194478,279744,235103,0.8647227127016174,497.61137464994204,0.7422371152906693,194478,726.2881251246779,364.77789823107423,-0.12669064650898135,2880.985027567099,0.8272033959583672,19.088149754290736,328.0,0.2203076954719814,283.88965517241377,375.33756975860393,9.503506973246706,203.0,186.27547777731596,17.510673245984478,8.19497329936099,186.0,169.42651156992292,17.49839424269768,8.50081166041999,194.0,177.7281637808245,17.502981519289293,0.9095481251293033,0.9532901705936757,1.0480920627021841
Phaeo-20180120-PhaeoEx-AB12-1-T1-200ml_000012_00c.tif,17780,32100,22819,0.6659504465104817,150.45995847863043,0.6701341775968641,17780,189.18947379229058,141.13458698551673,0.06746581652454682,840.4823227814082,0.7791752486962619,15.65725134866205,20.0,0.2689538807649044,295.25,238.64500309036433,18.866134652387885,251.0,229.5163764024123,14.08217548996928,18.952475780131085,241.0,218.66859768306497,14.069585074380193,20.66012645549218,248.0,222.95328448237953,14.065701636221869,0.9527363629150024,0.9807821319642717,1.0294370721439248
Phaeo-20180120-PhaeoEx-T0-concentrated-net1_000029_007.tif,12175,17420,13452,0.4345035662123272,124.50578884995913,0.9050698780850431,12175,136.5960543534397,123.02798359591941,-0.8624752087838384,518.509667991878,0.9050698780850431,15.061359699840036,12.0,0.3057905544147844,525.5714285714286,646.4288397789499,18.073371933476587,201.5,177.7846054194804,13.48295744176897,17.00617416720751,181.0,157.77284501291,13.471536213075623,17.29452329293803,186.0,163.29641946912608,13.479542917336873,0.8874381707046405,0.9661745525457747,1.0887232310264683
Phaeo-20180120-PhaeoEx-AB12-1-T1-200ml_000030_007.tif,12241,19548,14977,0.8476704557058387,124.8428022238492,0.8063899868247695,12241,187.0833802452886,99.25206170325619,1.5246055762029174,719.0315292925759,0.8173198904987647,15.154696281631407,31.0,0.14239032758761538,87.28571428571429,45.97426076688156,11.058544034495366,255.0,247.11743632490166,13.572699427689372,11.382077659842889,255.0,243.53660042516552,13.568277052778953,13.849615022769703,255.0,245.17527834685413,13.568274588117085,0.9855095781463669,0.9933163003515781,1.007921508200757
