,area,bbox_area,convex_area,eccentricity,equivalent_diameter,extent,filled_area,major_axis_length,minor_axis_length,orientation,perimeter,solidity,shannon_entropy,num_subregions,proportion_occupied,subregion_mean_area,subregion_std_area,blue_color_std,blue_color_median,blue_color_mean,blue_color_shannon_entropy,red_color_std,red_color_median,red_color_mean,red_color_shannon_entropy,green_color_std,green_color_median,green_color_mean,green_color_shannon_entropy,ratio_r_b,ratio_r_g,ratio_b_g
Phaeo-20180120-PhaeoEx-T0-concentrated-net1_000086_009.tif,2355,4526,2460,0.6468170177497842,54.758370390756774,0.8981693363844394,2355,63.92510974051936,48.75217996666574,-1.1503980054967817,196.87005768508882,0.9573170731707317,12.758778552616906,8.0,0.13715498938428874,80.0,21.64871050817269,19.880231698570675,242.0,232.51905989250758,11.177504720333012,20.168092265758286,227.0,216.18783556033063,11.174603154922153,22.63616954608017,233.0,221.70005731173754,11.171002090907505,0.9297639327299586,0.9751365794928233,1.0488001794494677
Phaeo-20180120-PhaeoEx-AB12-1-T1-200ml_000054_006.tif,36904,83080,46201,0.913427770312976,216.7663077115686,0.4986487947248946,36904,366.31427176146536,149.09022740847558,-0.9400465397331496,1089.914826307011,0.7987705893811822,16.705170824158593,66.0,0.188814220680685,147.22222222222223,110.02926658927088,18.04872967995811,245.0,225.844091496363,15.125851867808946,18.217826402596366,235.0,215.1967083464932,15.1179071221607,18.72053706005763,241.0,220.89966183809943,15.117431130626477,0.9528551618095298,0.9741830592036578,1.0223831472493943
Phaeo-20180120-PhaeoEx-T0-concentrated-net1_000049_003.tif,1619,4410,1690,0.9934289644819715,45.402365829615405,0.8827699018538713,1619,138.15255865084407,15.811614674048478,1.5537136688074353,283.2132034355964,0.9579881656804734,12.186766811382354,8.0,0.20012353304508956,70.66666666666667,16.679994670929073,19.5190961743289,242.5,215.64648114073717,10.590741193408354,14.210157030700184,226.5,208.99667867969586,10.610251587484274,15.71887637558644,227.0,207.84023403335988,10.605169677708277,0.9691634084365075,1.0055641038498366,1.0375588833590532
Phaeo-20180120-PhaeoEx-AB12-1-T1-200ml_000041_004.tif,14184,28000,17001,0.7816510558407667,134.38612168867567,0.6194968553459119,14184,178.17033075674058,111.12768291129895,-0.6902397786440355,616.9432175380074,0.8343038644785601,15.36448278250629,133.0,0.03073886068809927,,,6.823931608587933,202.0,195.52215743810382,13.774918822606283,4.703663170030223,187.5,184.34304171234174,13.783908357588206,4.920866736545837,192.0,186.93908719633066,13.781183178004225,0.9428243025126141,0.986112880281359,1.0459137271423546
Phaeo-20180120-PhaeoEx-AB12-2-T1-200ml_000017_007.tif,4602,8099,5034,0.5096414943189582,76.54703380844498,0.8405479452054795,4602,83.92573250933988,72.20859738925007,1.06317625672414,312.095454429505,0.9141835518474374,13.746184607708603,44.0,0.07757496740547588,115.0,20.0,4.604217686244477,178.0,175.48514057073544,12.158153304343537,4.186869289675818,171.5,168.74929358942455,12.162678015301745,3.5222287365448754,175.0,173.7631657350896,12.163491492867829,0.9616158555681484,0.9711453683267435,1.0099098956235126
Phaeo-20180120-PhaeoEx-T0-concentrated-net1_000063_004.tif,68743,87462,72768,0.6375630173623602,295.84845110922805,0.8794488652355243,68743,347.60342915713,267.7930589178023,-0.26135183210130647,1313.813275223096,0.9446872251539138,17.624444645126026,156.0,0.13407910623627134,128.48076923076923,124.14406804264759,11.363025589262291,209.0,200.0029451566407,16.0431545918211,10.610036109142701,190.0,180.9341494079815,16.037274255040103,10.39865712852365,196.0,187.40864251814043,16.041381510892037,0.9046574252507898,0.9654525371767088,1.067202357742286
Phaeo-20180120-PhaeoEx-T0-concentrated-net1_000043_002.tif,4024,7047,4418,0.6249273763197738,71.57873935753756,0.8719393282773564,4024,83.2871311560042,65.02083822866565,1.135276660100045,274.8111831820431,0.9108193752829334,13.513459411561804,9.0,0.2577037773359841,145.28571428571428,81.3084326776122,18.29770848103375,233.0,216.70710676748305,11.93310228921576,16.298761123413353,217.0,198.04668287346345,11.926859299636886,16.70811799626452,222.5,203.99265003864454,11.928334436617323,0.9138910385895125,0.9708520519535646,1.0623280139084907
Phaeo-20180121-PhaeoEx-Cont-3-T1-200ml_000011_001.tif,222218,487026,301330,0.733561434891367,531.9179872423553,0.478091746593173,222218,715.0923603911388,485.9933199974356,1.3188999617661767,4329.2025945535515,0.737457272757442,19.31563986348335,1156.0,0.12364884932813723,135.1631205673759,183.51851218246705,8.013470443568227,220.0,206.59324791776396,17.72242510989445,6.74271886254042,212.0,204.97043807674655,17.73453317736762,7.376769267549811,219.0,210.7842790111924,17.73527878163715,0.9921449037789299,0.9724180524196628,0.9801169654915018
Phaeo-20180120-PhaeoEx-T0-concentrated-net1_000081_001.tif,71925,101210,86153,0.6660244577578578,302.61816577178007,0.7882882882882883,71925,377.30491224616264,281.44301696719594,-1.3295343479287078,1669.0641046056783,0.8348519494387892,17.645803985919052,72.0,0.28365658672228017,385.65384615384613,397.3770678130139,15.145893939271721,255.0,224.17446716722554,16.067617132802646,13.499460645002607,254.0,217.36130010510786,16.055026577154823,13.933344642078918,255.0,219.97692909407533,16.060008842342576,0.9696077472684018,0.9881095303960313,1.019081719571397
Phaeo-20180120-PhaeoEx-T0-concentrated-net1_000052_00e.tif,6326,10064,6637,0.8865132336842367,89.74694067206212,0.9089080459770115,6326,135.8379381795503,62.85265384582562,0.07855120631100816,360.2253967444162,0.9531414795841495,14.111344426913716,9.0,0.30113815997470755,313.5,171.84561870081723,21.657529233859787,207.5,181.21735224220518,12.529045665425723,18.8081630937486,189.0,162.94144540712082,12.525715984163106,19.405920279902823,195.0,168.52487202241795,12.528616751173177,0.899149244766264,0.9668688274419553,1.0753151749499552
