,area,bbox_area,convex_area,eccentricity,equivalent_diameter,extent,filled_area,major_axis_length,minor_axis_length,orientation,perimeter,solidity,shannon_entropy,num_subregions,proportion_occupied,subregion_mean_area,subregion_std_area,blue_color_std,blue_color_median,blue_color_mean,blue_color_shannon_entropy,red_color_std,red_color_median,red_color_mean,red_color_shannon_entropy,green_color_std,green_color_median,green_color_mean,green_color_shannon_entropy,ratio_r_b,ratio_r_g,ratio_b_g
NOT-358-035123_000044_006.tif,4379,9028,4984,0.9483069703328,74.66937770194203,0.7372053872053872,4379,141.54175992682067,44.91891698132432,1.4435650387866088,363.095454429505,0.8786115569823435,13.636789133933565,6.0,0.2320164421100708,1011.0,0.0,10.565217855250248,232.0,211.09915960617323,12.032389001149554,4.89863433635417,217.0,202.91674432888706,12.061570222570698,4.588435968868478,219.0,204.30134036303582,12.062994429523247,0.9612389964386817,0.9932227755741182,1.0332734931207888
NOT-358-035123_000032_003.tif,1763,3363,1763,0.3015113445777637,47.37849002836722,1.0,1763,49.63869458396343,47.32863826479693,-1.5707963267948966,164.0,1.0,12.289292977937002,6.0,0.5360181508791833,895.0,0.0,12.968564962947166,114.0,121.0850822461713,10.737999420799792,7.3518820357278845,148.0,145.1332955190017,10.696442663484277,6.292235017171302,143.0,142.63754963131026,10.69700481262313,1.1986059126915347,1.0174971169523204,0.8489004652642462
NOT-019-080721_000015_00b.tif,2261,4624,2377,0.5861532567762268,53.65439973241899,0.8361686390532544,2261,60.45601941821269,48.98147885559656,0.8661557615840697,191.53300858899107,0.9511989903239377,12.670369056142533,13.0,0.23573639982308714,429.0,0.0,23.605532479630845,212.75,197.49372725600546,11.071638831374534,19.808561343636303,207.25,192.47956729769305,11.097925449017957,21.633527331027402,215.0,197.53231052382796,11.08709013440228,0.9746110419405235,0.9744206747101993,0.9998046736368335
NOT-358-035123_000001_0e8.tif,3723,7056,3788,0.9857489470578987,68.84962472700204,0.9420546558704453,3723,171.01861508227168,28.76928260378659,1.5498855854671583,352.8700576850888,0.9828405491024287,13.424497227900243,7.0,0.5269943593875906,1956.0,0.0,8.38357545795567,177.0,168.6202284623129,11.837701661484331,5.238014150391126,147.5,154.05164990820066,11.84187213468247,5.607364697145463,157.5,159.49737681571358,11.84242497699587,0.9136012405690201,0.965856950024921,1.0571975027347318
NOT-019-080721_000014_00a.tif,5433,12519,7395,0.8148313168211474,83.17157234624183,0.5911217495375911,5433,129.72115722244408,75.19911262155043,-0.5458466197944991,424.770598642227,0.734685598377282,13.932027712446455,9.0,0.28216454997239093,254.66666666666666,27.45096638655105,18.004100782701176,215.0,186.88810635803114,12.328205243507158,11.852278373068001,202.0,181.19158702330125,12.362634606269921,14.510272309098703,210.0,186.32680496356073,12.351399365892592,0.9695190911517035,0.9724397252383319,1.0030124564985707
NOT-358-035123_000006_001.tif,7115,15224,10560,0.911186246060571,95.17930111526708,0.6294232130219392,7115,195.6009713859476,80.58656166524433,-1.5565433499890498,536.8772003600252,0.6737689393939394,14.331332484681022,10.0,0.3709065354884048,2630.0,0.0,13.849287778232009,196.0,176.33300348422594,12.71100286285597,6.130167469406467,180.5,165.05433131317943,12.768956219172575,6.409565870477776,187.0,170.61810819399585,12.762954041971629,0.9360376563196494,0.9673904666995234,1.03349524473529
NOT-20180120-PhaeoEx-AB12-1-T1-200ml_000020_009.tif,1400,3120,1463,0.809214802576088,42.22008245644752,0.8928571428571429,1400,56.38199659410866,33.125150116882516,0.18177118013478227,154.38477631085024,0.9569377990430622,11.989820613695372,6.0,0.25214285714285717,323.0,0.0,24.122170672801555,231.5,204.21932985058376,10.377114546264352,18.007678375520193,239.0,218.22787082448198,10.418565985775176,17.82521942457041,233.0,217.2402190854244,10.419021811204686,1.068595568226316,1.0045463576828249,0.9400622532528358
NOT-20180120-PhaeoEx-AB12-1-T1-200ml_000043_005.tif,4552,10082,5288,0.9549271827175142,76.13006244339,0.6568542568542568,4552,144.19542273635443,42.802991170656405,0.22286382927076315,349.62236636408613,0.8608169440242057,13.601426336496557,6.0,0.2693321616871705,304.0,26.92582403567252,44.428977606944926,248.0,206.6383403728012,11.9927681807117,35.535119670733515,228.75,195.31729912572808,12.037395862291449,38.79059335138846,233.25,197.1154831251756,12.02206659784,0.9452132589399985,0.9908775101228066,1.048311056527093
NOT-358-035123_000007_057.tif,3552,7812,3940,0.9896230266416554,67.24988373892774,0.8036199095022625,3552,182.69776142776217,26.251491072595684,-1.5127888036955408,397.25483399593907,0.9015228426395939,13.316408221909596,1.0,0.36007882882882886,1279.0,0.0,13.034937985501143,196.0,173.2572947264817,11.713335001346291,3.912994655443737,183.0,167.0748854536421,11.73964260932469,2.8534315586954753,191.0,172.30136965925516,11.741972374645451,0.9643166004490625,0.9696666125408696,1.005547982985376
NOT-019-080721_000021_02d.tif,4180,10440,4720,0.9285759527183921,72.9530074568073,0.5648648648648649,4180,122.7703149114896,45.565272460132505,-1.125790715866261,312.5512985522207,0.885593220338983,13.565013627480957,8.0,0.3186602870813397,265.2,21.51650529244933,22.874330053897044,222.0,199.4185925153259,11.956473530416824,16.082105867183056,213.0,198.52815389548212,11.992069853729646,16.839677812949855,218.0,202.09323693474138,11.991529335752976,0.9955348264742399,0.982359216501587,0.9867652947719415
NOT-20180120-PhaeoEx-T0-concentrated-net1_000007_003.tif,5726,9918,6822,0.7293019627880342,85.38483257085852,0.8229376257545271,5726,113.23701101106762,77.47585324841388,-1.5645929470340478,424.68733752154174,0.8393433010847259,14.023315876190958,11.0,0.18948655256723718,191.2,118.50805879770371,23.958250728116383,255.0,231.5110384687189,12.431144029531769,20.103247060757024,255.0,230.63546148926426,12.442947423594237,21.7558020924681,255.0,232.07556025439862,12.44096235488573,0.996217990359138,0.9937946987457199,0.997567508680962
NOT-358-035123_000004_035.tif,4017,6952,4152,0.43962229361489286,71.51645440876631,0.8855820105820106,4017,76.17221384595729,68.41656793581359,0.10305262685880343,247.1543289325507,0.9674855491329479,13.487330374886298,3.0,0.5643515060990789,2265.0,0.0,12.805954411549465,204.5,169.32979555842982,11.83297919277035,5.137070653208924,179.25,180.15503385084833,11.942212688690649,5.833468855157403,184.0,180.25354215309977,11.92948172174199,1.0639299082404141,0.9994535014342865,0.939397881094665
